id,street_number,route,city,state,zip_code,site_address,latitude,longitude,county,utility_name,reroof_permit_issue_date,reroof_permit_expiration_date,reroof_type
69507,11335,W Magnolia Blvd,Los Angeles,CA,91601,"11335 W Magnolia Blvd, North Hollywood, CA 91601, USA",34.1653473,-118.3787455,Los Angeles County,,10/26/2015,06/30/2017,Built Up
69508,7811,Melrose Ave,Los Angeles,CA,90046,"7811 Melrose Ave, Los Angeles, CA 90046, USA",34.084044,-118.3599144,Los Angeles County,,10/26/2015,12/31/2015,Built Up
69509,729,S Western Ave,Los Angeles,CA,90005,"729 S Western Ave, Los Angeles, CA 90005, USA",34.0587882,-118.3094486,Los Angeles County,,10/30/2015,03/31/2016,Built Up
69523,18405,Superior St,Los Angeles,CA,91325,"18405 Superior St, Northridge, CA 91325, USA",34.2467525,-118.5340873,Los Angeles County,,12/15/2015,10/31/2015,Comp Shingle
69510,19630,Pacific Gateway Dr,Torrance,CA,90502,"19630 Pacific Gateway Dr, Torrance, CA 90502, USA",33.8529664,-118.2945939,Los Angeles County,,11/06/2015,06/30/2017,Class A or B
69511,4557,York Blvd,Los Angeles,CA,90041,"4557 York Blvd, Los Angeles, CA 90041, USA",34.1237398,-118.2167291,Los Angeles County,,11/06/2015,12/31/2016,Built Up
69512,7670,Foothill Blvd,Los Angeles,CA,91042,"7670 Foothill Blvd, Tujunga, CA 91042, USA",34.2561024,-118.2999145,Los Angeles County,,11/10/2015,04/30/2016,Built Up
69513,10967,Weyburn Ave,Los Angeles,CA,90024,"10967 Weyburn Ave, Los Angeles, CA 90024, USA",34.062366,-118.4476235,Los Angeles County,,11/13/2015,01/31/2017,Comp Shingle
69514,943,N Vignes St,Los Angeles,CA,90012,"943 N Vignes St, Los Angeles, CA 90012, USA",34.0578143,-118.2321495,Los Angeles County,,11/16/2015,10/31/2015,Built Up
69515,11851,Ventura Blvd,Los Angeles,CA,91604,"11851 Ventura Blvd, Studio City, CA 91604, USA",34.1429427,-118.390332,Los Angeles County,,11/20/2015,05/31/2017,Built Up
69516,929,Academy Rd,Los Angeles,CA,90012,"929 Academy Rd, Los Angeles, CA 90012, USA",34.0808386,-118.2377234,Los Angeles County,,11/23/2015,01/31/2016,Built Up
69518,210,W Florence Ave,Los Angeles,CA,90003,"210 W Florence Ave, Los Angeles, CA 90003, USA",33.9745101,-118.276573,Los Angeles County,,11/30/2015,07/31/2017,Built Up
69519,20601,Plummer St,Los Angeles,CA,91311,"20601 Plummer St, Chatsworth, CA 91311, USA",34.2431494,-118.5823289,Los Angeles County,,11/30/2015,08/31/2016,Built Up
69520,5901,Venice Blvd,Los Angeles,CA,90034,"5901 Venice Blvd, Los Angeles, CA 90034, USA",34.0402124,-118.3705286,Los Angeles County,,12/01/2015,05/31/2017,Built Up
69521,1355,S Westwood Blvd,Los Angeles,CA,90024,"1355 S Westwood Blvd, Los Angeles, CA 90024, USA",34.0596208,-118.4447408,Los Angeles County,,12/02/2015,08/31/2016,Comp Shingle
69524,5161,Lankershim Blvd,Los Angeles,CA,91601,"5161 Lankershim Blvd, North Hollywood, CA 91601, USA",34.1642783,-118.3747284,Los Angeles County,,12/16/2015,04/30/2016,Built Up
69522,7004,Van Nuys Blvd,Los Angeles,CA,91405,"7004 Van Nuys Blvd, Van Nuys, CA 91405, USA",34.1976828,-118.4476229,Los Angeles County,,12/03/2015,12/31/2016,Built Up
69525,10960,Moorpark St,Los Angeles,CA,91602,"10960 Moorpark St, North Hollywood, CA 91602, USA",34.1501562,-118.3698947,Los Angeles County,,12/16/2015,04/30/2017,Built Up
69526,6907,Melrose Ave,Los Angeles,CA,90038,"6907 Melrose Ave, Los Angeles, CA 90038, USA",34.0836293,-118.3418915,Los Angeles County,,12/18/2015,03/31/2016,Built Up
69527,8670,W Pico Blvd,Los Angeles,CA,90035,"8670 W Pico Blvd, Los Angeles, CA 90035, USA",34.0539944,-118.3810508,Los Angeles County,,12/23/2015,01/31/2016,Built Up
69528,5909,W 3rd St,Los Angeles,CA,90036,"5909 W 3rd St, Los Angeles, CA 90036, USA",34.0697324,-118.3490504,Los Angeles County,,12/28/2015,07/31/2016,Built Up
69535,709,N Gardner St,Los Angeles,CA,90046,"709 N Gardner St, Los Angeles, CA 90046, USA",34.0839991,-118.3534516,Los Angeles County,,01/21/2016,06/30/2017,Comp Shingle
69531,5238,Vineland Ave,Los Angeles,CA,91601,"5238 Vineland Ave, North Hollywood, CA 91601, USA",34.1659919,-118.3700492,Los Angeles County,,01/15/2016,07/31/2016,Built Up
69529,401,E 58th St,Los Angeles,CA,90011,"401 E 58th St, Los Angeles, CA 90011, USA",33.9901034,-118.2672033,Los Angeles County,,12/31/2015,07/31/2017,Built Up
69532,21338,Dumetz Rd,Los Angeles,CA,91364,"21338 Dumetz Rd, Woodland Hills, CA 91364, USA",34.1573458,-118.5960282,Los Angeles County,,01/19/2016,06/30/2017,Partial
69534,7712,S Western Ave,Los Angeles,CA,90047,"7712 S Western Ave, Los Angeles, CA 90047, USA",33.969523,-118.308644,Los Angeles County,,01/21/2016,10/31/2015,Built Up
69536,19951,Ventura Blvd,Los Angeles,CA,91364,"19951 Ventura Blvd, Woodland Hills, CA 91364, USA",34.1723362,-118.5677434,Los Angeles County,,02/02/2016,06/30/2017,Partial
69537,1609,Lincoln Blvd,Los Angeles,CA,90291,"1609 Lincoln Blvd, Venice, CA 90291, USA",33.9966531,-118.4588214,Los Angeles County,,02/05/2016,12/31/2015,Built Up
69538,10859,Venice Blvd,Los Angeles,CA,90034,"10859 Venice Blvd, Los Angeles, CA 90034, USA",34.0170777,-118.4107195,Los Angeles County,,02/05/2016,12/31/2015,Built Up
69539,3932,Wilshire Blvd,Los Angeles,CA,90010,"3932 Wilshire Blvd, Los Angeles, CA 90010, USA",34.0613287,-118.3123592,Los Angeles County,,02/06/2016,03/31/2016,Built Up
69540,4333,N Woodman Ave,Los Angeles,CA,91423,"4333 N Woodman Ave, Sherman Oaks, CA 91423, USA",34.1587818,-118.4317568,Los Angeles County,,02/11/2016,12/31/2016,Built Up
69541,951,N La Cienega Blvd,Los Angeles,CA,90069,"951 N La Cienega Blvd, Los Angeles, CA 90069, USA",34.0883781,-118.3767598,Los Angeles County,,02/11/2016,06/30/2017,Built Up
69542,11734,Avon Way,Los Angeles,CA,90066,"11734 Avon Way, Los Angeles, CA 90066, USA",33.9979993,-118.4166069,Los Angeles County,,02/12/2016,06/30/2016,Class A or B
69543,10431,Santa Monica Blvd,Los Angeles,CA,90025,"10431 Santa Monica Blvd, Los Angeles, CA 90025, USA",34.0568961,-118.4254085,Los Angeles County,,02/12/2016,07/31/2016,Partial
69533,4899,Huntington Dr,Los Angeles,CA,90032,"4899 Huntington Dr, Los Angeles, CA 90032, USA",34.0869836,-118.1773744,Los Angeles County,,03/14/2016,04/30/2018,Built Up
69530,12030,Riverside Dr,Los Angeles,CA,91607,"12030 Riverside Dr, Valley Village, CA 91607, USA",34.1572349,-118.3953837,Los Angeles County,,11/23/2016,10/31/2017,Built Up
69544,14032,S Vermont Ave,Gardena,CA,90247,"14032 S Vermont Ave, Gardena, CA 90247, USA",33.904157,-118.2914662,Los Angeles County,,02/16/2016,05/31/2016,Built Up
69545,11760,Gateway Blvd,Los Angeles,CA,90064,"11760 Gateway Blvd, Los Angeles, CA 90064, USA",34.0267996,-118.4434626,Los Angeles County,,02/17/2016,03/31/2016,Comp Shingle
69546,12401,Ventura Blvd,Los Angeles,CA,91604,"12401 Ventura Blvd, Studio City, CA 91604, USA",34.1431317,-118.4031843,Los Angeles County,,02/18/2016,02/29/2016,Built Up
69547,756,S Alvarado St,Los Angeles,CA,90057,"756 S Alvarado St, Los Angeles, CA 90057, USA",34.0550511,-118.277563,Los Angeles County,,02/20/2016,06/30/2017,Comp Shingle
69548,3837,Wilshire Blvd,Los Angeles,CA,90010,"3837 Wilshire Blvd, Los Angeles, CA 90010, USA",34.0621335,-118.3099642,Los Angeles County,,02/23/2016,09/30/2015,Comp Shingle
69549,1541,Wilshire Blvd,Los Angeles,CA,90017,"1541 Wilshire Blvd, Los Angeles, CA 90017, USA",34.0554017,-118.2695007,Los Angeles County,,02/25/2016,10/31/2015,Built Up
69550,7601,Vineland Ave,Los Angeles,CA,91352,"7601 Vineland Ave, Sun Valley, CA 91352, USA",34.2086941,-118.3708938,Los Angeles County,,02/28/2016,02/28/2017,Built Up
69551,14225,Ventura Blvd,Los Angeles,CA,91423,"14225 Ventura Blvd, Sherman Oaks, CA 91423, USA",34.1502861,-118.4430995,Los Angeles County,,03/08/2016,06/30/2016,Built Up
69552,20101,Sherman Way,Los Angeles,CA,91306,"Subway, 20101 Sherman Way, Winnetka, CA 91306, USA",34.2019346,-118.5725942,Los Angeles County,,03/18/2016,03/31/2018,Built Up
69553,12550,Van Nuys Blvd,Los Angeles,CA,91331,"12550 Van Nuys Blvd, Pacoima, CA 91331, USA",34.2765311,-118.4054708,Los Angeles County,,03/28/2016,11/30/2016,Built Up
69554,17034,Parthenia St,Los Angeles,CA,91325,"17034 Parthenia St, Northridge, CA 91325, USA",34.2281471,-118.5039073,Los Angeles County,,03/30/2016,06/30/2016,Comp Shingle
69555,4528,N Sepulveda Blvd,Los Angeles,CA,90049,"4528 N Sepulveda Blvd, Los Angeles, CA 90049, USA",34.1256372,-118.4788748,Los Angeles County,,03/31/2016,10/31/2016,Built Up
69562,325,N Neptune Ave,Los Angeles,CA,90744,"325 N Neptune Ave, Wilmington, CA 90744, USA",33.7733646,-118.2688332,Los Angeles County,,05/02/2016,01/31/2016,Built Up
69556,8701,S St Andrews Pl,Los Angeles,CA,90047,"8701 S St Andrews Pl, Los Angeles, CA 90047, USA",33.9590948,-118.3114844,Los Angeles County,,04/01/2016,01/31/2016,Built Up
69557,1731,Ocean Front Walk,Los Angeles,CA,90291,"1731 Ocean Front Walk, Venice, CA 90291, USA",33.9859905,-118.4727408,Los Angeles County,,04/04/2016,07/31/2017,Built Up
69558,1200,Vine St,Los Angeles,CA,90038,"1200 Vine St, Los Angeles, CA 90038, USA",34.0927521,-118.326013,Los Angeles County,,04/11/2016,05/31/2017,Built Up
69559,402,N Soto St,Los Angeles,CA,90033,"402 N Soto St, Los Angeles, CA 90033, USA",34.0476887,-118.2068136,Los Angeles County,,04/13/2016,04/30/2018,Built Up
69560,1333,W Pacific Coast Hwy,Los Angeles,CA,90710,"1333 W Pacific Coast Hwy, Harbor City, CA 90710, USA",33.7896275,-118.3002571,Los Angeles County,,04/18/2016,06/30/2016,Built Up
69561,9165,Woodman Ave,Los Angeles,CA,91331,"9165 Woodman Ave, Arleta, CA 91331, USA",34.2367346,-118.4419115,Los Angeles County,,04/25/2016,05/31/2017,Comp Shingle
69517,2159,Bay St,Los Angeles,CA,90021,"2159 Bay St, Los Angeles, CA 90021, USA",34.0315011,-118.2278548,Los Angeles County,,04/28/2016,11/30/2015,Comp Shingle
69563,8751,Tampa Ave,Los Angeles,CA,91324,"8751 Tampa Ave, Northridge, CA 91324, USA",34.2297253,-118.554056,Los Angeles County,,05/02/2016,02/28/2018,Built Up
69564,4650,Sunset Blvd,Los Angeles,CA,90027,"4650 Sunset Blvd, Los Angeles, CA 90027, USA",34.097817,-118.2898677,Los Angeles County,,05/09/2016,06/30/2016,Built Up
69566,5339,Comercio Way,Los Angeles,CA,91364,"5339 Comercio Way, Woodland Hills, CA 91364, USA",34.1668779,-118.596096,Los Angeles County,,05/27/2016,01/31/2018,Built Up
69567,6911,Topanga Canyon Blvd,Los Angeles,CA,91303,"6911 Topanga Canyon Blvd, Canoga Park, CA 91303, USA",34.1958694,-118.6062101,Los Angeles County,,05/31/2016,01/31/2016,Built Up
69568,1501,E 41st St,Los Angeles,CA,90011,"1501 E 41st St, Los Angeles, CA 90011, USA",34.0089705,-118.2476661,Los Angeles County,,06/01/2016,01/31/2016,Built Up
69570,4370,Winnetka Ave,Los Angeles,CA,91364,"4370 Winnetka Ave, Woodland Hills, CA 91364, USA",34.1503746,-118.5713923,Los Angeles County,,06/01/2016,01/01/2017,UPDATE RESTROOM TO ADA REQ'T; REROOF & ATTACH RECREATION BUILDING WITH
69571,8427,Foothill Blvd,Los Angeles,CA,91040,"8427 Foothill Blvd, Sunland-Tujunga, CA 91040, USA",34.2599384,-118.316629,Los Angeles County,,06/03/2016,05/31/2017,Built Up
69572,9936,Commerce Ave,Los Angeles,CA,91042,"9936 Commerce Ave, Tujunga, CA 91042, USA",34.2496648,-118.2884578,Los Angeles County,,06/06/2016,12/31/2016,Built Up
69573,20351,Prairie St,Los Angeles,CA,91311,"20351 Prairie St, Chatsworth, CA 91311, USA",34.2392739,-118.5768573,Los Angeles County,,06/06/2016,07/31/2017,Built Up
69574,10115,Canoga Ave,Los Angeles,CA,91311,"10115 Canoga Ave, Chatsworth, CA 91311, USA",34.2540873,-118.5981584,Los Angeles County,,06/07/2016,09/30/2017,Built Up
69575,6628,Van Nuys Blvd,Los Angeles,CA,91405,"6628 Van Nuys Blvd, Van Nuys, CA 91405, USA",34.1915289,-118.4484075,Los Angeles County,,06/08/2016,02/28/2017,Built Up
69576,560,N Western Ave,Los Angeles,CA,90732,"560 N Western Ave, San Pedro, CA 90732, USA",33.7510841,-118.305879,Los Angeles County,,06/13/2016,01/31/2016,Built Up
69578,5720,2nd Ave,Los Angeles,CA,90043,"5720 2nd Ave, Los Angeles, CA 90043, USA",33.9906422,-118.3187296,Los Angeles County,,06/23/2016,01/31/2016,Built Up
69579,8133,Vineland Ave,Los Angeles,CA,91352,"8133 Vineland Ave, Sun Valley, CA 91352, USA",34.2181391,-118.3714416,Los Angeles County,,06/24/2016,01/31/2016,Built Up
69580,4265,S Broadway,Los Angeles,CA,90037,"4265 S Broadway, Los Angeles, CA 90037, USA",34.0060644,-118.2788365,Los Angeles County,,06/30/2016,06/30/2016,Built Up
69581,14401,Dickens St,Los Angeles,CA,91423,"14401 Dickens St, Sherman Oaks, CA 91423, USA",34.1498488,-118.446398,Los Angeles County,,07/13/2016,01/31/2018,Comp Shingle
69582,16649,Sherman Way,Los Angeles,CA,91406,"16649 Sherman Way, Van Nuys, CA 91406, USA",34.2013964,-118.4963978,Los Angeles County,,07/14/2016,11/30/2016,Built Up
69583,17300,W Ventura Blvd,Los Angeles,CA,91356,"17300 W Ventura Blvd, Tarzana, CA 91356, USA",34.165232,-118.5272559,Los Angeles County,,07/14/2016,05/31/2017,Built Up
69584,9710,N White Oak Ave,Los Angeles,CA,91325,"9710 N White Oak Ave, Northridge, CA 91325, USA",34.226667,-118.5200159,Los Angeles County,,07/22/2016,08/31/2017,Class A or B
69585,5435,Cahuenga Blvd,Los Angeles,CA,91601,"5435 Cahuenga Blvd, North Hollywood, CA 91601, USA",34.1697227,-118.361946,Los Angeles County,,07/25/2016,12/31/2017,Built Up
69586,9846,N White Oak Ave,Los Angeles,CA,91325,"9846 N White Oak Ave, Northridge, CA 91325, USA",34.226667,-118.5200159,Los Angeles County,,07/25/2016,12/31/2017,Built Up
69587,15444,Nordhoff St,Los Angeles,CA,91343,"15444 Nordhoff St, North Hills, CA 91343, USA",34.2349555,-118.4689916,Los Angeles County,,07/26/2016,10/31/2017,Comp Shingle
69588,15456,Nordhoff St,Los Angeles,CA,91343,"15456 Nordhoff St, North Hills, CA 91343, USA",34.2355497,-118.4691877,Los Angeles County,,07/26/2016,10/31/2017,Comp Shingle
69589,14060,Astoria St,Los Angeles,CA,91342,"14060 Astoria St, Sylmar, CA 91342, USA",34.3104248,-118.4394474,Los Angeles County,,08/01/2016,01/31/2018,Built Up
69590,3900,Stansbury Ave,Los Angeles,CA,91423,"3900 Stansbury Ave, Sherman Oaks, CA 91423, USA",34.139541,-118.4435984,Los Angeles County,,08/08/2016,07/31/2017,Built Up
69605,1931,Pontius Ave,Los Angeles,CA,90025,"1931 Pontius Ave, Los Angeles, CA 90025, USA",34.0433847,-118.4415712,Los Angeles County,,10/28/2016,10/31/2015,Built Up
69591,5927,Kester Ave,Los Angeles,CA,91411,"5927 Kester Ave, Van Nuys, CA 91411, USA",34.1783317,-118.4576581,Los Angeles County,,08/15/2016,08/31/2016,Built Up
69592,10537,Santa Monica Blvd,Los Angeles,CA,90025,"10537 Santa Monica Blvd, Los Angeles, CA 90025, USA",34.0552215,-118.4280453,Los Angeles County,,08/15/2016,07/31/2016,Built Up
69593,22622,Vanowen St,Los Angeles,CA,91307,"22622 Vanowen St, West Hills, CA 91307, USA",34.1928865,-118.6203431,Los Angeles County,,08/15/2016,08/31/2086,Class A or B
69594,6331,Colfax Ave,Los Angeles,CA,91606,"6331 Colfax Ave, North Hollywood, CA 91606, USA",34.1857585,-118.3881181,Los Angeles County,,09/06/2016,06/30/2017,Built Up
69595,7240,Medical Center Dr,Los Angeles,CA,91307,"7240 Medical Center Dr, West Hills, CA 91307, USA",34.2018657,-118.628201,Los Angeles County,,09/08/2016,04/30/2017,Built Up
69596,18946,Ventura Blvd,Los Angeles,CA,91356,"18946 Ventura Blvd, Tarzana, CA 91356, USA",34.1721151,-118.5462608,Los Angeles County,,09/15/2016,04/30/2018,Comp Shingle
69597,6524,8th Ave,Los Angeles,CA,90043,"6524 8th Ave, Los Angeles, CA 90043, USA",33.979958,-118.326264,Los Angeles County,,09/19/2016,07/31/2016,Built Up
69598,12107,Moorpark St,Los Angeles,CA,91604,"12107 Moorpark St, Studio City, CA 91604, USA",34.150512,-118.3967799,Los Angeles County,,10/06/2016,02/28/2018,Comp Shingle
69599,5350,Venice Blvd,Los Angeles,CA,90019,"5350 Venice Blvd, Los Angeles, CA 90019, USA",34.0439937,-118.3566273,Los Angeles County,,10/07/2016,07/31/2017,Class A or B
69600,7323,Crenshaw Blvd,Los Angeles,CA,90043,"7323 Crenshaw Blvd, Los Angeles, CA 90043, USA",33.9729035,-118.3311039,Los Angeles County,,10/11/2016,05/31/2017,Comp Shingle
69601,6020,Woodman Ave,Los Angeles,CA,91401,"6020 Woodman Ave, Van Nuys, CA 91401, USA",34.1801694,-118.4306858,Los Angeles County,,10/17/2016,07/31/2017,Built Up
69602,3272,Motor Ave,Los Angeles,CA,90034,"3272 Motor Ave, Los Angeles, CA 90034, USA",34.0298228,-118.4106966,Los Angeles County,,10/17/2016,10/31/2017,Comp Shingle
69603,10600,N Sepulveda Blvd,Los Angeles,CA,91345,"10600 N Sepulveda Blvd, Mission Hills, CA 91345, USA",34.2749758,-118.468043,Los Angeles County,,10/19/2016,12/31/2017,Built Up
69604,1438,N Gower St,Los Angeles,CA,90028,"1438 N Gower St, Los Angeles, CA 90028, USA",34.0971223,-118.3221316,Los Angeles County,,11/23/2016,04/30/2018,Built Up
69618,4020,Paloma St,Los Angeles,CA,90011,"4020 Paloma St, Los Angeles, CA 90011, USA",34.0102667,-118.2616616,Los Angeles County,,12/06/2016,05/31/2018,Built Up
69606,22156,Sherman Way,Los Angeles,CA,91303,"22156 Sherman Way, Canoga Park, CA 91303, USA",34.2006209,-118.6100171,Los Angeles County,,11/02/2016,06/30/2018,Built Up
69607,6742,Van Nuys Blvd,Los Angeles,CA,91405,"6742 Van Nuys Blvd, Van Nuys, CA 91405, USA",34.1934417,-118.4484073,Los Angeles County,,11/07/2016,05/31/2017,Built Up
69608,715,Cypress Ave,Los Angeles,CA,90065,"715 Cypress Ave, Los Angeles, CA 90065, USA",34.091352,-118.2234856,Los Angeles County,,11/11/2016,10/31/2017,Built Up
69609,1659,Sawtelle Blvd,Los Angeles,CA,90025,"1659 Sawtelle Blvd, Los Angeles, CA 90025, USA",34.045577,-118.4479234,Los Angeles County,,11/14/2016,05/31/2018,Built Up
69610,2850,Hyperion Ave,Los Angeles,CA,90027,"2850 Hyperion Ave, Los Angeles, CA 90027, USA",34.1088528,-118.2713268,Los Angeles County,,11/15/2016,10/31/2016,Built Up
69611,5773,Venice Blvd,Los Angeles,CA,90019,"5773 Venice Blvd, Los Angeles, CA 90019, USA",34.043179,-118.3645304,Los Angeles County,,11/18/2016,10/31/2017,Class A or B
69612,7410,Beverly Blvd,Los Angeles,CA,90036,"7410 Beverly Blvd, Los Angeles, CA 90036, USA",34.0760035,-118.3516162,Los Angeles County,,11/28/2016,06/30/2017,Built Up
69613,7412,Beverly Blvd,Los Angeles,CA,90036,"7412 Beverly Blvd, Los Angeles, CA 90036, USA",34.0761472,-118.3516801,Los Angeles County,,11/28/2016,06/30/2017,Built Up
69614,4270,Wilshire Blvd,Los Angeles,CA,90010,"4270 Wilshire Blvd, Los Angeles, CA 90010, USA",34.061617,-118.321149,Los Angeles County,,11/29/2016,06/30/2018,Built Up
69615,4405,Laurel Canyon Blvd,Los Angeles,CA,91607,"4405 Laurel Canyon Blvd, Valley Village, CA 91607, USA",34.150685,-118.396785,Los Angeles County,,11/30/2016,02/28/2018,Built Up
69565,4705,S Main St,Los Angeles,CA,90037,"4705 S Main St, Los Angeles, CA 90037, USA",34.0008975,-118.2744287,Los Angeles County,,11/30/2016,10/31/2017,Built Up
69616,5851,S Vermont Ave,Los Angeles,CA,90044,"5851 S Vermont Ave, Los Angeles, CA 90044, USA",33.9882469,-118.2916546,Los Angeles County,,11/30/2016,05/31/2017,Built Up
69617,17151,W Ventura Blvd,Los Angeles,CA,91356,"17151 W Ventura Blvd, Tarzana, CA 91356, USA",34.165692,-118.5286845,Los Angeles County,,12/01/2016,12/31/2017,Built Up
69619,1823,Sawtelle Blvd,Los Angeles,CA,90025,"1823 Sawtelle Blvd, Los Angeles, CA 90025, USA",34.0431159,-118.4459042,Los Angeles County,,12/08/2016,09/30/2018,Built Up
69620,2777,E Washington Blvd,Los Angeles,CA,90023,"2777 E Washington Blvd, Los Angeles, CA 90023, USA",34.0176012,-118.2206357,Los Angeles County,,12/09/2016,06/30/2017,Built Up
69621,9960,N Glenoaks Blvd,Los Angeles,CA,91352,"9960 N Glenoaks Blvd, Sun Valley, CA 91352, USA",34.2144459,-118.3499854,Los Angeles County,,12/12/2016,01/31/2017,Class A or B
69622,9970,N Glenoaks Blvd,Los Angeles,CA,91352,"9970 N Glenoaks Blvd, Sun Valley, CA 91352, USA",34.2144459,-118.3499854,Los Angeles County,,12/12/2016,01/31/2017,Class A or B
69623,9980,N Glenoaks Blvd,Los Angeles,CA,91352,"9980 N Glenoaks Blvd, Sun Valley, CA 91352, USA",34.2144459,-118.3499854,Los Angeles County,,12/12/2016,01/31/2017,Class A or B
69624,5333,Alhambra Ave,Los Angeles,CA,90032,"5333 Alhambra Ave, Los Angeles, CA 90032, USA",34.0758995,-118.1698424,Los Angeles County,,12/15/2016,02/28/2017,Comp Shingle
69625,3617,Crenshaw Blvd,Los Angeles,CA,90016,"3617 Crenshaw Blvd, Los Angeles, CA 90016, USA",34.0234629,-118.335465,Los Angeles County,,12/26/2016,07/31/2017,Built Up
69626,15960,Blythe St,Los Angeles,CA,91406,"15960 Blythe St, Van Nuys, CA 91406, USA",34.214509,-118.4813267,Los Angeles County,,01/03/2017,09/30/2017,Built Up
69627,10651,Burbank Blvd,Los Angeles,CA,91601,"10651 Burbank Blvd, North Hollywood, CA 91601, USA",34.1723862,-118.363334,Los Angeles County,,01/16/2017,07/31/2018,Built Up
69629,13749,Riverside Dr,Los Angeles,CA,91423,"13749 Riverside Dr, Sherman Oaks, CA 91423, USA",34.1579222,-118.4328069,Los Angeles County,,02/10/2017,05/31/2017,Reroof for office building per Section 1510.4 of the LABC (approx. 65%
69630,500,E Water St,Los Angeles,CA,90744,"WWL Vehicle Services Americas Inc., 500 E Water St, Wilmington, CA 90744, USA",33.7685508,-118.2568651,Los Angeles County,,02/15/2017,06/30/2018,Comp Shingle
69631,1836,Hyperion Ave,Los Angeles,CA,90027,"1836 Hyperion Ave, Los Angeles, CA 90027, USA",34.09678,-118.27565,Los Angeles County,,02/17/2017,03/31/2018,Built Up
69632,8052,Vineland Ave,Los Angeles,CA,91352,"8052 Vineland Ave, Sun Valley, CA 91352, USA",34.2172426,-118.3700036,Los Angeles County,,02/27/2017,01/31/2018,Built Up
69643,1540,S Calzona St,Los Angeles,CA,90023,"1540 S Calzona St, Los Angeles, CA 90023, USA",34.0165371,-118.1964938,Los Angeles County,,,,
69639,11940,Lindblade St,Culver City,CA,90230,"11940 Lindblade St, Culver City, CA 90230, USA",33.9943476,-118.4153747,Los Angeles County,,03/03/2017,08/31/2017,Class A or B
69633,8417,Melrose Pl,West Hollywood,CA,90069,"8417 Melrose Pl, West Hollywood, CA 90069, USA",34.0837703,-118.3739295,Los Angeles County,,02/28/2017,11/30/2017,Built Up
69634,133,W Ave 45,Los Angeles,CA,90065,"133 W Ave 45, Los Angeles, CA 90065, USA",34.0969323,-118.2079788,Los Angeles County,,02/28/2017,01/31/2018,"TEAR OFF, REROOF 21 SQUARES CLASS A OVER (E) SOLID SHEATHING. COOL ROO"
69644,6731,Variel Ave,Los Angeles,CA,91303,"6731 Variel Ave, Canoga Park, CA 91303, USA",34.1926334,-118.592816,Los Angeles County,,03/14/2017,10/31/2018,Built Up
69636,11634,Moorpark St,Los Angeles,CA,91604,"11634 Moorpark St, Studio City, CA 91604, USA",34.1501943,-118.3868027,Los Angeles County,,03/01/2017,10/31/2017,Comp Shingle
69637,1321,Maple Ave,Los Angeles,CA,90015,"1321 Maple Ave, Los Angeles, CA 90015, USA",34.034163,-118.257961,Los Angeles County,,03/01/2017,06/30/2017,Built Up
69638,1873,Westwood Blvd,Los Angeles,CA,90025,"1873 Westwood Blvd, Los Angeles, CA 90025, USA",34.0482398,-118.4359337,Los Angeles County,,03/02/2017,12/31/2017,Built Up
69640,7360,Beverly Blvd,Los Angeles,CA,90036,"7360 Beverly Blvd, Los Angeles, CA 90036, USA",34.0759024,-118.3503522,Los Angeles County,,03/06/2017,10/31/2017,Built Up
69641,7560,Melrose Ave,Los Angeles,CA,90046,"7560 Melrose Ave, Los Angeles, CA 90046, USA",34.083404,-118.35472,Los Angeles County,,03/09/2017,12/31/2017,Built Up
69642,1837,S Flower St,Los Angeles,CA,90015,"1837 S Flower St, Los Angeles, CA 90015, USA",34.0344337,-118.270706,Los Angeles County,,03/10/2017,03/31/2018,Class A or B
69635,9007,Lankershim Blvd,Los Angeles,CA,91352,"9007 Lankershim Blvd, Sun Valley, CA 91352, USA",34.2332629,-118.3881489,Los Angeles County,,03/10/2017,04/30/2017,Built Up
69645,12765,Van Nuys Blvd,Los Angeles,CA,91331,"12765 Van Nuys Blvd, Pacoima, CA 91331, USA",34.2754089,-118.4123853,Los Angeles County,,03/15/2017,02/28/2018,Built Up
69646,1050,N Cahuenga Blvd,Los Angeles,CA,90038,"1050 N Cahuenga Blvd, Los Angeles, CA 90038, USA",34.0900153,-118.3285815,Los Angeles County,,03/19/2017,03/31/2018,Built Up
69647,9705,Holmes Ave,Los Angeles,CA,90002,"9705 Holmes Ave, Los Angeles, CA 90002, USA",33.9479556,-118.2410128,Los Angeles County,,03/20/2017,10/31/2017,Comp Shingle
69648,1954,Hillhurst Ave,Los Angeles,CA,90027,"1954 Hillhurst Ave, Los Angeles, CA 90027, USA",34.1070084,-118.287202,Los Angeles County,,03/25/2017,04/30/2017,Built Up
69649,5801,S Vermont Ave,Los Angeles,CA,90037,"5801 S Vermont Ave, Los Angeles, CA 90037, USA",33.9894636,-118.291794,Los Angeles County,,03/27/2017,06/30/2018,Built Up
69650,4196,Marlton Ave,Los Angeles,CA,90008,"4196 Marlton Ave, Los Angeles, CA 90008, USA",34.008624,-118.3423139,Los Angeles County,,03/28/2017,06/30/2018,Built Up
69651,4550,Van Nuys Blvd,Los Angeles,CA,91403,"4550 Van Nuys Blvd, Sherman Oaks, CA 91403, USA",34.15475,-118.4476698,Los Angeles County,,03/29/2017,05/31/2018,Partial
